"FrameID"	"Accession1"	"Accession2"
GDQC-11794	"Zm00001d042137_T002.1"	
GDQC-14395	"Zm00001d042138_T001.1"	
GDQC-11342	"Zm00001d042140_T001.1"	
GDQC-10645	"Zm00001d042141_T001.1"	
GDQC-7677	"Zm00001d042143_T001.1"	
GDQC-13986	"Zm00001d042146_T002.1"	
GDQC-10236	"Zm00001d042148_T001.1"	
GDQC-13064	"Zm00001d042150_T001.1"	
GDQC-13771	"Zm00001d042151_T001.1"	
GDQC-8204	"Zm00001d042152_T005.1"	
GDQC-11598	"Zm00001d042153_T001.1"	
GDQC-9704	"Zm00001d042154_T021.1"	
GDQC-11056	"Zm00001d042156_T001.1"	
GDQC-8477	"Zm00001d042164_T002.1"	
GDQC-9208	"Zm00001d042183_T001.1"	
GDQC-10444	"Zm00001d042184_T001.1"	
GDQC-8898	"Zm00001d042187_T001.1"	
GDQC-8905	"Zm00001d042192_T001.1"	
GDQC-8024	"Zm00001d042204_T001.1"	
GDQC-9523	"Zm00001d042207_T001.1"	
GDQC-10686	"Zm00001d042209_T001.1"	
GDQC-9529	"Zm00001d042210_T001.1"	
GDQC-13648	"Zm00001d042216_T001.1"	
GDQC-13886	"Zm00001d042218_T001.1"	
GDQC-10141	"Zm00001d042241_T001.1"	
GDQC-9153	"Zm00001d042247_T001.1"	
GDQC-8763	"Zm00001d042250_T001.1"	
GDQC-8606	"Zm00001d042253_T001.1"	
GDQC-9366	"Zm00001d042255_T001.1"	
GDQC-12156	"Zm00001d042260_T002.1"	
GDQC-12992	"Zm00001d042264_T006.1"	
GDQC-14994	"Zm00001d042272_T007.1"	
GDQC-13105	"Zm00001d042276_T001.1"	
GDQC-12446	"Zm00001d042278_T001.1"	
GDQC-13311	"Zm00001d042279_T001.1"	
GDQC-10231	"Zm00001d042281_T001.1"	
GDQC-12732	"Zm00001d042282_T003.1"	
GDQC-10462	"Zm00001d042333_T001.1"	
GDQC-13902	"Zm00001d042335_T006.1"	
GDQC-8459	"Zm00001d042344_T002.1"	
GDQC-11483	"Zm00001d042346_T001.1"	
GDQC-14189	"Zm00001d042353_T003.1"	
GDQC-10981	"Zm00001d042378_T001.1"	
GDQC-9900	"Zm00001d042392_T001.1"	
GDQC-8454	"Zm00001d042398_T001.1"	
GDQC-11310	"Zm00001d042426_T001.1"	
GDQC-15028	"Zm00001d042442_T003.1"	
GDQC-8241	"Zm00001d042452_T001.1"	
GDQC-13437	"Zm00001d042453_T001.1"	
GDQC-11752	"Zm00001d042464_T002.1"	
GDQC-10625	"Zm00001d042467_T001.1"	
GDQC-8104	"Zm00001d042470_T007.1"	
GDQC-8227	"Zm00001d042474_T001.1"	
GDQC-11025	"Zm00001d042478_T003.1"	
GDQC-14599	"Zm00001d042479_T001.1"	
GDQC-9440	"Zm00001d042485_T001.1"	
GDQC-12025	"Zm00001d042486_T001.1"	
GDQC-12518	"Zm00001d042504_T001.1"	
GDQC-14590	"Zm00001d042507_T001.1"	
GDQC-9644	"Zm00001d042514_T001.1"	
GDQC-8507	"Zm00001d042536_T001.1"	
GDQC-9195	"Zm00001d042538_T001.1"	
GDQC-8304	"Zm00001d042539_T001.1"	
GDQC-13576	"Zm00001d042540_T008.1"	
GDQC-8071	"Zm00001d042541_T002.1"	
GDQC-8869	"Zm00001d042555_T001.1"	
GDQC-12455	"Zm00001d042556_T001.1"	
GDQC-9156	"Zm00001d042584_T001.1"	
GDQC-13748	"Zm00001d042594_T001.1"	
GDQC-14402	"Zm00001d042595_T001.1"	
GDQC-7911	"Zm00001d042611_T001.1"	
GDQC-9920	"Zm00001d042624_T001.1"	
GDQC-9361	"Zm00001d042625_T001.1"	
GDQC-13260	"Zm00001d042627_T005.1"	
GDQC-7749	"Zm00001d042632_T002.1"	
GDQC-14584	"Zm00001d042634_T001.1"	
GDQC-8543	"Zm00001d042654_T005.1"	
GDQC-11220	"Zm00001d042656_T001.1"	
GDQC-14122	"Zm00001d042661_T001.1"	
GDQC-14883	"Zm00001d042662_T002.1"	
GDQC-11907	"Zm00001d042667_T001.1"	
GDQC-8232	"Zm00001d042673_T001.1"	
GDQC-9174	"Zm00001d042679_T001.1"	
GDQC-10415	"Zm00001d042685_T001.1"	
GDQC-12114	"Zm00001d042690_T002.1"	
GDQC-8665	"Zm00001d042696_T002.1"	
GDQC-13135	"Zm00001d042720_T005.1"	
GDQC-13158	"Zm00001d042723_T001.1"	
GDQC-9110	"Zm00001d042727_T001.1"	
GDQC-12369	"Zm00001d042739_T001.1"	
GDQC-9310	"Zm00001d042740_T001.1"	
GDQC-13178	"Zm00001d042746_T003.1"	
GDQC-9554	"Zm00001d042762_T001.1"	
GDQC-14649	"Zm00001d042763_T001.1"	
GDQC-9860	"Zm00001d042767_T001.1"	
GDQC-14359	"Zm00001d042768_T001.1"	
GDQC-11502	"Zm00001d042769_T001.1"	
GDQC-11966	"Zm00001d042770_T001.1"	
GDQC-12000	"Zm00001d042771_T001.1"	
GDQC-8009	"Zm00001d042780_T001.1"	
GDQC-9584	"Zm00001d042786_T001.1"	
GDQC-8744	"Zm00001d042802_T001.1"	
GDQC-11048	"Zm00001d042813_T001.1"	
GDQC-12884	"Zm00001d042814_T001.1"	
GDQC-12230	"Zm00001d042817_T001.1"	
GDQC-12645	"Zm00001d042820_T001.1"	
GDQC-9231	"Zm00001d042826_T001.1"	
GDQC-11235	"Zm00001d042840_T001.1"	
GDQC-9359	"Zm00001d042842_T003.1"	
GDQC-10289	"Zm00001d042843_T001.1"	
GDQC-13317	"Zm00001d042847_T001.1"	
GDQC-9558	"Zm00001d042848_T001.1"	
GDQC-13467	"Zm00001d042851_T006.1"	
GDQC-13465	"Zm00001d042868_T001.1"	
GDQC-14963	"Zm00001d042869_T001.1"	
GDQC-7678	"Zm00001d042870_T001.1"	
GDQC-14894	"Zm00001d042874_T004.1"	
GDQC-12459	"Zm00001d042876_T001.1"	
GDQC-14062	"Zm00001d042881_T001.1"	
GDQC-12324	"Zm00001d042883_T001.1"	
GDQC-10529	"Zm00001d042884_T003.1"	
GDQC-13639	"Zm00001d042901_T001.1"	
GDQC-13466	"Zm00001d042905_T001.1"	
GDQC-7838	"Zm00001d042906_T001.1"	
GDQC-14453	"Zm00001d042940_T002.1"	
GDQC-8189	"Zm00001d042943_T003.1"	
GDQC-7935	"Zm00001d042944_T001.1"	
GDQC-10344	"Zm00001d042946_T001.1"	
GDQC-10332	"Zm00001d042953_T001.1"	
GDQC-14472	"Zm00001d042961_T002.1"	
GDQC-14863	"Zm00001d042980_T002.1"	
GDQC-9762	"Zm00001d042983_T001.1"	
GDQC-8443	"Zm00001d042996_T001.1"	
GDQC-14490	"Zm00001d043000_T001.1"	
GDQC-12754	"Zm00001d043003_T001.1"	
GDQC-11993	"Zm00001d043006_T001.1"	
GDQC-8752	"Zm00001d043012_T018.1"	
GDQC-11916	"Zm00001d043013_T001.1"	
GDQC-8397	"Zm00001d043019_T003.1"	
GDQC-10976	"Zm00001d043041_T001.1"	
GDQC-8863	"Zm00001d043062_T001.1"	
GDQC-9063	"Zm00001d043077_T001.1"	
GDQC-14147	"Zm00001d043086_T002.1"	
GDQC-10583	"Zm00001d043090_T001.1"	
GDQC-13053	"Zm00001d043098_T002.1"	
GDQC-14392	"Zm00001d043101_T001.1"	
GDQC-13238	"Zm00001d043106_T001.1"	
GDQC-15086	"Zm00001d043109_T004.1"	
GDQC-10333	"Zm00001d043110_T012.1"	
GDQC-9127	"Zm00001d043114_T001.1"	
GDQC-8128	"Zm00001d043118_T002.1"	
GDQC-11958	"Zm00001d043134_T004.1"	
GDQC-8914	"Zm00001d043141_T002.1"	
GDQC-14403	"Zm00001d043145_T001.1"	
GDQC-14822	"Zm00001d043147_T002.1"	
GDQC-11570	"Zm00001d043152_T002.1"	
GDQC-11107	"Zm00001d043158_T001.1"	
GDQC-8029	"Zm00001d043165_T002.1"	
GDQC-12979	"Zm00001d043166_T002.1"	
GDQC-9899	"Zm00001d043167_T001.1"	
GDQC-14048	"Zm00001d043174_T001.1"	
GDQC-11689	"Zm00001d043182_T001.1"	
GDQC-13200	"Zm00001d043186_T001.1"	
GDQC-9835	"Zm00001d043194_T001.1"	
GDQC-15031	"Zm00001d043196_T001.1"	
GDQC-13815	"Zm00001d043207_T004.1"	
GDQC-9441	"Zm00001d043222_T001.1"	
GDQC-9059	"Zm00001d043224_T001.1"	
GDQC-14679	"Zm00001d043226_T001.1"	
GDQC-8263	"Zm00001d043228_T001.1"	
GDQC-10939	"Zm00001d043235_T001.1"	
GDQC-11589	"Zm00001d043236_T001.1"	
GDQC-9703	"Zm00001d043237_T001.1"	
GDQC-9299	"Zm00001d043238_T001.1"	
GDQC-14135	"Zm00001d043244_T001.1"	
GDQC-9504	"Zm00001d043246_T001.1"	
GDQC-10265	"Zm00001d043249_T001.1"	
GDQC-10968	"Zm00001d043259_T001.1"	
GDQC-11154	"Zm00001d043263_T003.1"	
GDQC-9565	"Zm00001d043265_T001.1"	
GDQC-13358	"Zm00001d043266_T002.1"	
GDQC-8200	"Zm00001d043267_T002.1"	
GDQC-11518	"Zm00001d043283_T001.1"	
GDQC-9413	"Zm00001d043284_T001.1"	
GDQC-12505	"Zm00001d043286_T002.1"	
GDQC-10180	"Zm00001d043291_T002.1"	
GDQC-11825	"Zm00001d043293_T001.1"	
GDQC-11985	"Zm00001d043299_T001.1"	
GDQC-12178	"Zm00001d043302_T005.1"	
GDQC-13816	"Zm00001d043309_T004.1"	
GDQC-13088	"Zm00001d043328_T003.1"	
GDQC-13912	"Zm00001d043336_T001.1"	
GDQC-11175	"Zm00001d043344_T001.1"	
GDQC-10910	"Zm00001d043348_T020.1"	
GDQC-9694	"Zm00001d043350_T001.1"	
GDQC-12597	"Zm00001d043353_T001.1"	
GDQC-10235	"Zm00001d043355_T002.1"	
GDQC-10149	"Zm00001d043356_T004.1"	
GDQC-12187	"Zm00001d043376_T006.1"	
GDQC-12672	"Zm00001d043382_T001.1"	
GDQC-13800	"Zm00001d043386_T001.1"	
GDQC-11271	"Zm00001d043392_T016.1"	
GDQC-12223	"Zm00001d043393_T001.1"	
GDQC-12484	"Zm00001d043401_T003.1"	
GDQC-8062	"Zm00001d043411_T001.1"	
GDQC-7983	"Zm00001d043428_T005.1"	
GDQC-11193	"Zm00001d043432_T001.1"	
GDQC-12393	"Zm00001d043441_T002.1"	
GDQC-14294	"Zm00001d043442_T001.1"	
GDQC-9849	"Zm00001d043443_T001.1"	
GDQC-11381	"Zm00001d043445_T001.1"	
GDQC-13154	"Zm00001d043448_T001.1"	
GDQC-12818	"Zm00001d043458_T001.1"	
GDQC-9761	"Zm00001d043468_T018.1"	
GDQC-10475	"Zm00001d043469_T017.1"	
GDQC-8153	"Zm00001d043471_T001.1"	
GDQC-12315	"Zm00001d043477_T001.1"	
GDQC-14063	"Zm00001d043484_T001.1"	
GDQC-14934	"Zm00001d043485_T001.1"	
GDQC-7886	"Zm00001d043490_T001.1"	
GDQC-12260	"Zm00001d043492_T001.1"	
GDQC-10547	"Zm00001d043495_T001.1"	
GDQC-12095	"Zm00001d043503_T001.1"	
GDQC-10906	"Zm00001d043509_T002.1"	
GDQC-11763	"Zm00001d043511_T001.1"	
GDQC-9540	"Zm00001d043514_T001.1"	
GDQC-12001	"Zm00001d043517_T002.1"	
GDQC-12416	"Zm00001d043519_T001.1"	
GDQC-7706	"Zm00001d043524_T001.1"	
GDQC-11162	"Zm00001d043526_T004.1"	
GDQC-10778	"Zm00001d043527_T002.1"	
GDQC-9983	"Zm00001d043539_T002.1"	
GDQC-10357	"Zm00001d043543_T002.1"	
GDQC-8355	"Zm00001d043544_T002.1"	
GDQC-14647	"Zm00001d043547_T001.1"	
GDQC-8228	"Zm00001d043552_T006.1"	
GDQC-13071	"Zm00001d043553_T001.1"	
GDQC-9701	"Zm00001d043563_T002.1"	
GDQC-11360	"Zm00001d043564_T001.1"	
GDQC-8678	"Zm00001d043574_T001.1"	
GDQC-12272	"Zm00001d043579_T001.1"	
GDQC-8661	"Zm00001d043587_T001.1"	
GDQC-8697	"Zm00001d043593_T001.1"	
GDQC-11365	"Zm00001d043596_T001.1"	
GDQC-11665	"Zm00001d043598_T003.1"	
GDQC-12942	"Zm00001d043599_T001.1"	
GDQC-12051	"Zm00001d043600_T001.1"	
GDQC-12576	"Zm00001d043601_T003.1"	
GDQC-11043	"Zm00001d043604_T002.1"	
GDQC-9406	"Zm00001d043607_T001.1"	
GDQC-9414	"Zm00001d043619_T001.1"	
GDQC-8488	"Zm00001d043620_T001.1"	
GDQC-12654	"Zm00001d043621_T001.1"	
GDQC-10890	"Zm00001d043628_T001.1"	
GDQC-12797	"Zm00001d043639_T001.1"	
GDQC-10277	"Zm00001d043641_T001.1"	
GDQC-14667	"Zm00001d043643_T001.1"	
GDQC-10506	"Zm00001d043644_T001.1"	
GDQC-12759	"Zm00001d043648_T001.1"	
GDQC-12703	"Zm00001d043650_T001.1"	
GDQC-14928	"Zm00001d043651_T002.1"	
GDQC-11345	"Zm00001d043652_T003.1"	
GDQC-13283	"Zm00001d043653_T004.1"	
GDQC-11071	"Zm00001d043654_T001.1"	
GDQC-13117	"Zm00001d043657_T001.1"	
GDQC-13594	"Zm00001d043662_T001.1"	
GDQC-7850	"Zm00001d043667_T003.1"	
GDQC-10047	"Zm00001d043674_T001.1"	
GDQC-7693	"Zm00001d043680_T001.1"	
GDQC-12269	"Zm00001d043681_T001.1"	
GDQC-8217	"Zm00001d043686_T009.1"	
GDQC-11512	"Zm00001d043690_T001.1"	
GDQC-9563	"Zm00001d043692_T001.1"	
GDQC-10425	"Zm00001d043701_T001.1"	
GDQC-8988	"Zm00001d043714_T001.1"	
GDQC-8222	"Zm00001d043715_T001.1"	
GDQC-9683	"Zm00001d043716_T001.1"	
GDQC-9898	"Zm00001d043719_T001.1"	
GDQC-12929	"Zm00001d043722_T001.1"	
GDQC-13163	"Zm00001d043727_T001.1"	
GDQC-8442	"Zm00001d043734_T001.1"	
GDQC-9338	"Zm00001d043750_T002.1"	
GDQC-14504	"Zm00001d043752_T001.1"	
GDQC-9266	"Zm00001d043756_T001.1"	
GDQC-13298	"Zm00001d043762_T001.1"	
GDQC-12307	"Zm00001d043766_T005.1"	
GDQC-13689	"Zm00001d043767_T002.1"	
GDQC-14375	"Zm00001d043770_T001.1"	
GDQC-14133	"Zm00001d043771_T002.1"	
GDQC-12136	"Zm00001d043780_T001.1"	
GDQC-12572	"Zm00001d043787_T001.1"	
GDQC-11562	"Zm00001d043789_T001.1"	
GDQC-14137	"Zm00001d043795_T001.1"	
GDQC-14606	"Zm00001d043812_T001.1"	
GDQC-12046	"Zm00001d043829_T001.1"	
GDQC-12736	"Zm00001d043834_T001.1"	
GDQC-11306	"Zm00001d043845_T031.1"	
GDQC-14482	"Zm00001d043851_T001.1"	
GDQC-13513	"Zm00001d043853_T001.1"	
GDQC-9927	"Zm00001d043858_T001.1"	
GDQC-7751	"Zm00001d043859_T001.1"	
GDQC-14972	"Zm00001d043873_T001.1"	
GDQC-11029	"Zm00001d043879_T002.1"	
GDQC-9585	"Zm00001d043881_T001.1"	
GDQC-8945	"Zm00001d043909_T005.1"	
GDQC-9144	"Zm00001d043925_T001.1"	
GDQC-11355	"Zm00001d043938_T001.1"	
GDQC-11708	"Zm00001d043941_T001.1"	
GDQC-10565	"Zm00001d043947_T001.1"	
GDQC-14330	"Zm00001d043951_T001.1"	
GDQC-14207	"Zm00001d043963_T001.1"	
GDQC-8956	"Zm00001d043965_T001.1"	
GDQC-9326	"Zm00001d043967_T001.1"	
GDQC-11842	"Zm00001d043970_T001.1"	
GDQC-11496	"Zm00001d043977_T001.1"	
GDQC-9595	"Zm00001d043986_T005.1"	
GDQC-14849	"Zm00001d043988_T001.1"	
GDQC-10133	"Zm00001d043991_T001.1"	
GDQC-8226	"Zm00001d043993_T003.1"	
GDQC-13347	"Zm00001d043994_T001.1"	
GDQC-13258	"Zm00001d044016_T001.1"	
GDQC-8065	"Zm00001d044021_T001.1"	
GDQC-9818	"Zm00001d044024_T006.1"	
GDQC-9181	"Zm00001d044030_T001.1"	
GDQC-12888	"Zm00001d044035_T001.1"	
GDQC-11853	"Zm00001d044039_T001.1"	
GDQC-13628	"Zm00001d044040_T003.1"	
GDQC-7892	"Zm00001d044042_T001.1"	
GDQC-9583	"Zm00001d044043_T001.1"	
GDQC-9998	"Zm00001d044045_T001.1"	
GDQC-14704	"Zm00001d044048_T002.1"	
GDQC-12242	"Zm00001d044049_T001.1"	
GDQC-9339	"Zm00001d044050_T001.1"	
GDQC-13706	"Zm00001d044052_T001.1"	
GDQC-13047	"Zm00001d044053_T001.1"	
GDQC-13227	"Zm00001d044054_T002.1"	
GDQC-10793	"Zm00001d044058_T001.1"	
GDQC-11575	"Zm00001d044059_T001.1"	
GDQC-14064	"Zm00001d044060_T001.1"	
GDQC-8558	"Zm00001d044069_T001.1"	
GDQC-12280	"Zm00001d044084_T001.1"	
GDQC-15072	"Zm00001d044088_T004.1"	
GDQC-15099	"Zm00001d044092_T001.1"	
GDQC-10642	"Zm00001d044094_T001.1"	
GDQC-10777	"Zm00001d044095_T001.1"	
GDQC-112543	"Zm00001d044096_T002.1"	"GRMZM2G348512_T03"
GDQC-14651	"Zm00001d044103_T004.1"	
GDQC-12037	"Zm00001d044104_T001.1"	
GDQC-14634	"Zm00001d044106_T001.1"	
GDQC-13245	"Zm00001d044110_T001.1"	
GDQC-8728	"Zm00001d044111_T001.1"	
GDQC-8322	"Zm00001d044120_T001.1"	
GDQC-9284	"Zm00001d044122_T001.1"	
GDQC-11573	"Zm00001d044129_T001.1"	
GDQC-12271	"Zm00001d044135_T001.1"	
GDQC-13074	"Zm00001d044136_T001.1"	
GDQC-11270	"Zm00001d044138_T001.1"	
GDQC-10396	"Zm00001d044146_T001.1"	
GDQC-9479	"Zm00001d044147_T001.1"	
GDQC-14560	"Zm00001d044153_T001.1"	
GDQC-14677	"Zm00001d044154_T001.1"	
GDQC-9755	"Zm00001d044156_T002.1"	
GDQC-11059	"Zm00001d044157_T001.1"	
GDQC-13453	"Zm00001d044159_T002.1"	
GDQC-9851	"Zm00001d044175_T001.1"	
GDQC-10369	"Zm00001d044177_T001.1"	
GDQC-8212	"Zm00001d044186_T199.1"	
GDQC-15001	"Zm00001d044201_T005.1"	
GDQC-14223	"Zm00001d044202_T001.1"	
GDQC-10470	"Zm00001d044211_T001.1"	
GDQC-12017	"Zm00001d044212_T001.1"	
GDQC-11782	"Zm00001d044217_T001.1"	
GDQC-8662	"Zm00001d044225_T001.1"	
GDQC-12917	"Zm00001d044228_T001.1"	
GDQC-14279	"Zm00001d044250_T001.1"	
GDQC-8761	"Zm00001d044254_T004.1"	
GDQC-15041	"Zm00001d044266_T012.1"	
GDQC-10980	"Zm00001d044267_T003.1"	
GDQC-10933	"Zm00001d044278_T001.1"	
GDQC-13342	"Zm00001d044280_T001.1"	
GDQC-9793	"Zm00001d044281_T015.1"	
GDQC-11591	"Zm00001d044283_T001.1"	
GDQC-12096	"Zm00001d044288_T001.1"	
GDQC-7646	"Zm00001d044289_T001.1"	
GDQC-8840	"Zm00001d044290_T005.1"	
GDQC-10177	"Zm00001d044303_T003.1"	
GDQC-9828	"Zm00001d044311_T001.1"	
GDQC-9659	"Zm00001d044321_T001.1"	
GDQC-8102	"Zm00001d044327_T001.1"	
GDQC-13562	"Zm00001d044329_T006.1"	
GDQC-12065	"Zm00001d044339_T003.1"	
GDQC-8650	"Zm00001d044340_T001.1"	
GDQC-12319	"Zm00001d044368_T001.1"	
GDQC-13751	"Zm00001d044371_T001.1"	
GDQC-13340	"Zm00001d044380_T001.1"	
GDQC-9935	"Zm00001d044395_T001.1"	
GDQC-10082	"Zm00001d044441_T002.1"	
GDQC-8529	"Zm00001d044442_T036.1"	
GDQC-10137	"Zm00001d044443_T001.1"	
GDQC-14076	"Zm00001d044459_T002.1"	
GDQC-11283	"Zm00001d044460_T001.1"	
GDQC-11531	"Zm00001d044465_T001.1"	
GDQC-9404	"Zm00001d044475_T001.1"	
GDQC-11109	"Zm00001d044476_T001.1"	
GDQC-11108	"Zm00001d044488_T003.1"	
GDQC-11653	"Zm00001d044503_T004.1"	
GDQC-12354	"Zm00001d044507_T001.1"	
GDQC-8633	"Zm00001d044512_T001.1"	
GDQC-14988	"Zm00001d044521_T001.1"	
GDQC-14749	"Zm00001d044548_T001.1"	
GDQC-11409	"Zm00001d044557_T001.1"	
GDQC-10266	"Zm00001d044558_T001.1"	
GDQC-11064	"Zm00001d044564_T008.1"	
GDQC-13490	"Zm00001d044566_T006.1"	
GDQC-13845	"Zm00001d044569_T001.1"	
GDQC-10292	"Zm00001d044575_T001.1"	
GDQC-14858	"Zm00001d044579_T001.1"	
GDQC-8960	"Zm00001d044580_T001.1"	
GDQC-13164	"Zm00001d044584_T006.1"	
GDQC-9560	"Zm00001d044585_T001.1"	
GDQC-9039	"Zm00001d044605_T001.1"	
GDQC-14566	"Zm00001d044606_T001.1"	
GDQC-13096	"Zm00001d044608_T001.1"	
GDQC-12543	"Zm00001d044629_T001.1"	
GDQC-8535	"Zm00001d044631_T001.1"	
GDQC-14038	"Zm00001d044648_T003.1"	
GDQC-14583	"Zm00001d044663_T002.1"	
GDQC-11910	"Zm00001d044666_T001.1"	
GDQC-11533	"Zm00001d044673_T004.1"	
GDQC-13865	"Zm00001d044683_T001.1"	
GDQC-13431	"Zm00001d044693_T001.1"	
GDQC-7996	"Zm00001d044703_T001.1"	
GDQC-9191	"Zm00001d044704_T018.1"	
GDQC-13968	"Zm00001d044716_T001.1"	
GDQC-11250	"Zm00001d044730_T001.1"	
GDQC-7970	"Zm00001d044732_T001.1"	
GDQC-12964	"Zm00001d044736_T001.1"	
GDQC-7950	"Zm00001d044744_T001.1"	
GDQC-15156	"Zm00001d044745_T006.1"	
GDQC-9405	"Zm00001d044748_T002.1"	
GDQC-14931	"Zm00001d044752_T001.1"	
GDQC-12364	"Zm00001d044754_T001.1"	
GDQC-14464	"Zm00001d044759_T001.1"	
GDQC-13926	"Zm00001d044762_T001.1"	
GDQC-10046	"Zm00001d044763_T001.1"	
GDQC-10054	"Zm00001d044765_T001.1"	
GDQC-14162	"Zm00001d044775_T001.1"	
GDQC-11074	"Zm00001d044776_T001.1"	
GDQC-10381	"Zm00001d044798_T001.1"	
GDQC-8353	"Zm00001d044813_T001.1"	
GDQC-12541	"Zm00001d044819_T002.1"	
GDQC-8955	"Zm00001d044820_T001.1"	
GDQC-8997	"Zm00001d044821_T001.1"	
GDQC-13168	"Zm00001d044823_T011.1"	
GDQC-15063	"Zm00001d044824_T001.1"	
GDQC-10579	"Zm00001d044828_T001.1"	
GDQC-8358	"Zm00001d044829_T001.1"	
GDQC-8376	"Zm00001d044833_T002.1"	
GDQC-12160	"Zm00001d044846_T001.1"	
GDQC-10387	"Zm00001d044854_T001.1"	
GDQC-13675	"Zm00001d044859_T001.1"	
GDQC-13932	"Zm00001d044872_T001.1"	
GDQC-11633	"Zm00001d044877_T002.1"	
GDQC-14215	"Zm00001d044895_T001.1"	
GDQC-13796	"Zm00001d044906_T001.1"	
GDQC-7644	"Zm00001d044908_T001.1"	
GDQC-10979	"Zm00001d044910_T001.1"	
GDQC-14519	"Zm00001d044920_T001.1"	
GDQC-12856	"Zm00001d044921_T001.1"	
GDQC-8617	"Zm00001d044933_T001.1"	
GDQC-12796	"Zm00001d044934_T001.1"	
GDQC-8380	"Zm00001d044936_T001.1"	
GDQC-7696	"Zm00001d044937_T001.1"	
GDQC-13091	"Zm00001d044943_T001.1"	
GDQC-8123	"Zm00001d044947_T001.1"	
GDQC-12916	"Zm00001d044954_T001.1"	
GDQC-12997	"Zm00001d044985_T006.1"	
GDQC-7933	"Zm00001d045004_T001.1"	
GDQC-14832	"Zm00001d045018_T001.1"	
GDQC-10614	"Zm00001d045021_T005.1"	
GDQC-11510	"Zm00001d045027_T001.1"	
GDQC-9178	"Zm00001d045029_T003.1"	
GDQC-10410	"Zm00001d045037_T001.1"	
GDQC-14709	"Zm00001d045041_T015.1"	
GDQC-11158	"Zm00001d045042_T014.1"	
GDQC-9676	"Zm00001d045043_T004.1"	
GDQC-10549	"Zm00001d045048_T001.1"	
GDQC-14443	"Zm00001d045052_T001.1"	
GDQC-12858	"Zm00001d045054_T001.1"	
GDQC-9082	"Zm00001d045055_T001.1"	
GDQC-13610	"Zm00001d045063_T001.1"	
GDQC-12405	"Zm00001d045078_T001.1"	
GDQC-11436	"Zm00001d045079_T001.1"	
GDQC-8384	"Zm00001d045091_T001.1"	
GDQC-8570	"Zm00001d045092_T001.1"	
GDQC-11839	"Zm00001d045097_T001.1"	
GDQC-12696	"Zm00001d045101_T001.1"	
GDQC-13310	"Zm00001d045122_T001.1"	
GDQC-11818	"Zm00001d045127_T002.1"	
GDQC-13417	"Zm00001d045132_T001.1"	
GDQC-7828	"Zm00001d045135_T001.1"	
GDQC-12962	"Zm00001d045138_T001.1"	
GDQC-9131	"Zm00001d045139_T002.1"	
GDQC-8964	"Zm00001d045141_T001.1"	
GDQC-11223	"Zm00001d045145_T001.1"	
GDQC-12108	"Zm00001d045146_T002.1"	
GDQC-9381	"Zm00001d045148_T001.1"	
GDQC-14912	"Zm00001d045149_T001.1"	
GDQC-8925	"Zm00001d045153_T002.1"	
GDQC-8279	"Zm00001d045159_T002.1"	
GDQC-7792	"Zm00001d045160_T002.1"	
GDQC-8601	"Zm00001d045169_T001.1"	
GDQC-8013	"Zm00001d045172_T001.1"	
GDQC-11410	"Zm00001d045182_T001.1"	
GDQC-12625	"Zm00001d045188_T001.1"	
GDQC-14110	"Zm00001d045192_T022.1"	
GDQC-7717	"Zm00001d045206_T003.1"	
GDQC-13349	"Zm00001d045224_T001.1"	
GDQC-12963	"Zm00001d045232_T001.1"	
GDQC-10545	"Zm00001d045233_T002.1"	
GDQC-10577	"Zm00001d045237_T004.1"	
GDQC-9871	"Zm00001d045251_T005.1"	
GDQC-8413	"Zm00001d045254_T001.1"	
GDQC-12535	"Zm00001d045261_T006.1"	
GDQC-14825	"Zm00001d045264_T001.1"	
GDQC-8856	"Zm00001d045269_T004.1"	
GDQC-10620	"Zm00001d045279_T001.1"	
GDQC-14805	"Zm00001d045291_T001.1"	
GDQC-9809	"Zm00001d045295_T001.1"	
GDQC-9368	"Zm00001d045297_T001.1"	
GDQC-11429	"Zm00001d045298_T002.1"	
GDQC-10801	"Zm00001d045302_T001.1"	
GDQC-11309	"Zm00001d045304_T001.1"	
GDQC-11197	"Zm00001d045314_T001.1"	
GDQC-11312	"Zm00001d045322_T001.1"	
GDQC-9403	"Zm00001d045324_T001.1"	
GDQC-14040	"Zm00001d045326_T004.1"	
GDQC-7698	"Zm00001d045327_T001.1"	
GDQC-12708	"Zm00001d045338_T001.1"	
GDQC-13212	"Zm00001d045340_T004.1"	
GDQC-11881	"Zm00001d045341_T003.1"	
GDQC-14874	"Zm00001d045344_T001.1"	
GDQC-8260	"Zm00001d045347_T001.1"	
GDQC-8974	"Zm00001d045350_T001.1"	
GDQC-8182	"Zm00001d045366_T002.1"	
GDQC-8483	"Zm00001d045371_T001.1"	
GDQC-11695	"Zm00001d045373_T001.1"	
GDQC-14394	"Zm00001d045383_T006.1"	
GDQC-13891	"Zm00001d045384_T003.1"	
GDQC-11475	"Zm00001d045387_T002.1"	
GDQC-13069	"Zm00001d045394_T001.1"	
GDQC-11660	"Zm00001d045401_T001.1"	
GDQC-8901	"Zm00001d045404_T001.1"	
GDQC-14314	"Zm00001d045420_T001.1"	
GDQC-13829	"Zm00001d045431_T001.1"	
GDQC-8583	"Zm00001d045450_T001.1"	
GDQC-8808	"Zm00001d045451_T001.1"	
GDQC-9642	"Zm00001d045455_T001.1"	
